segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1877,0.0,1.0,CADC0872,5,100,21,8.922690000000001e-06,4.1740623022784764e-10,2.043052202533865e-05,-1.3907931984221833,0.001121283029955,1,1,2,3,6,4.4146914934250005e-11,1.1840724599163996e-11,500,105,4.174062302278477e-12,1.987648715370703e-11
1878,0.0,1.0,CADC0872,5,75,16,1.2166772e-05,4.2717287692583246e-10,2.0668160946872667e-05,-1.4276078495618,-0.156765669971068,1,1,2,1,3,7.04770472962761e-11,1.127315160587682e-11,375,80,5.695638359011099e-12,2.669830480786453e-11
1879,0.0,1.0,CADC0872,5,100,21,1.1313047619047616e-05,5.070828454414277e-10,2.251850007086235e-05,-1.3804593217366845,-0.0400498360131197,1,1,2,2,4,5.3829299264060007e-11,1.1648618721896948e-11,500,105,5.070828454414277e-12,2.4146802163877508e-11
1880,0.0,1.0,CADC0872,5,75,16,1.3011560374999998e-05,4.856762845332045e-10,2.203806444616234e-05,-1.3793997419931057,-0.1499116534323444,1,1,2,1,3,7.944313045026347e-11,1.5267664687240408e-11,375,80,6.4756837937760615e-12,3.035476778332529e-11
1882,0.0,1.0,CADC0872,5,75,16,1.39907220625e-05,5.581644050594737e-10,2.3625503276321413e-05,-1.3395139729822931,-0.1131337550561452,1,1,2,1,4,9.145615784346875e-11,1.4052562229995686e-11,375,80,7.442192067459651e-12,3.4885275316217113e-11
1883,0.0,1.0,CADC0872,5,100,21,1.0778753333333334e-05,6.559471323774318e-10,2.5611464861999435e-05,-1.271772518406875,-0.0309334253638186,1,1,2,2,4,6.729586126224001e-11,1.162927377565097e-11,500,105,6.5594713237743175e-12,3.123557773225866e-11
1885,0.0,1.0,CADC0872,5,100,21,8.724665238095236e-06,6.850723495897201e-10,2.617388678797477e-05,-1.2382120663942415,-0.0177762242534491,1,1,2,1,4,7.108656298494999e-11,1.095134538844543e-11,500,105,6.850723495897202e-12,3.2622492837605715e-11
1886,0.0,1.0,CADC0872,5,80,17,1.1650574176470587e-05,7.052203102068746e-10,2.655598445184954e-05,-1.2790192566621408,-0.1567448010363718,1,1,2,1,6,1.0062536205047356e-10,1.2092658626729276e-11,400,85,8.815253877585932e-12,4.1483547659227917e-11
1889,0.0,1.0,CADC0872,5,95,20,-6.598838999999999e-07,4.996038806263311e-10,2.235182052152198e-05,-1.354142114105526,0.1232733589756821,1,1,2,1,5,5.850017536537071e-11,9.195575157234174e-12,475,100,5.258988217119274e-12,2.4980194031316557e-11
1891,0.0,1.0,CADC0872,5,90,19,-5.089101052631579e-06,3.47458275120662e-10,1.864023270028199e-05,-1.3845595287564068,0.1879655354886352,1,1,2,1,4,4.578620443124321e-11,8.543833633053284e-12,450,95,3.860647501340689e-12,1.8287277637929583e-11
1894,0.0,1.0,CADC0872,5,90,19,-2.911464210526316e-06,3.7013822075698225e-10,1.923897660368093e-05,-1.5101307430409376,0.0478062072179896,1,1,2,1,2,4.4772503289098766e-11,1.0602178299446372e-11,450,95,4.112646897299804e-12,1.9480958987209595e-11
1897,0.0,1.0,CADC0872,5,95,20,-7.995916000000001e-06,2.88300178090934e-10,1.6979404526983093e-05,-1.3833578408317964,0.1833735523947524,1,1,1,2,6,3.449912603900387e-11,1.1823910362388889e-11,475,100,3.0347387167466735e-12,1.4415008904546698e-11
1898,0.0,1.0,CADC0872,5,85,18,2.418256666666667e-06,4.748449435604333e-10,2.1790937188667065e-05,-1.477960424357837,0.0049247333665763,1,1,2,1,4,6.191885452956607e-11,8.629514265210936e-12,425,90,5.58641110071098e-12,2.638027464224629e-11
1899,0.0,1.0,CADC0872,5,100,21,-3.823205761904762e-06,4.468048369059525e-10,2.1137758559174443e-05,-1.441352643515746,0.1278169882050807,1,1,2,1,6,4.95051043796561e-11,1.5250947395968512e-11,500,105,4.468048369059525e-12,2.127642080504536e-11
1900,0.0,1.0,CADC0872,5,95,20,1.760690499999999e-06,5.951709690494246e-10,2.439612610742584e-05,-1.4901711199354246,0.1331332767731165,1,1,2,1,5,6.883549423650748e-11,1.719543187990989e-11,475,100,6.264957568941313e-12,2.975854845247124e-11
1901,0.0,1.0,CADC0872,5,90,19,1.2739657894736836e-06,5.749122569927927e-10,2.397732797858829e-05,-1.269517984905834,-0.0551890002427997,1,1,2,3,5,7.148463543568889e-11,2.201813017034256e-11,450,95,6.387913966586587e-12,3.0258539841725935e-11
1902,0.0,1.0,CADC0872,5,85,18,7.033657222222221e-06,6.028002577675312e-10,2.455199091250099e-05,-1.0956803977864271,-0.2045585632447,1,1,2,2,3,7.328171127666783e-11,1.3925127649781244e-11,425,90,7.091767738441544e-12,3.3488903209307287e-11
1903,0.0,1.0,CADC0872,5,100,21,4.259462857142858e-06,5.912179845724205e-10,2.431497449253074e-05,-1.2509562757985204,0.0887406693718939,1,1,2,1,4,6.3119591944975e-11,1.064181379881662e-11,500,105,5.912179845724205e-12,2.8153237360591447e-11
1905,0.0,1.0,CADC0872,5,85,18,1.1652245e-05,5.07005740791236e-10,2.2516787976779373e-05,-1.147221846429804,-0.1424645724110685,1,1,2,1,4,6.903736471271764e-11,9.5422668434e-12,425,90,5.9647734210733645e-12,2.8166985599513117e-11
1907,0.0,1.0,CADC0872,5,90,19,9.90276994736842e-06,5.068052595453591e-10,2.2512335719452998e-05,-1.018389186946398,-0.2317445209725342,1,1,1,1,5,5.6098695011889876e-11,1.5236684150953743e-11,450,95,5.631169550503991e-12,2.667396102870312e-11
1908,0.0,1.0,CADC0872,5,95,20,1.3116469999999998e-05,4.909917574505998e-10,2.2158333814856206e-05,-0.7153421208656825,-0.5061756727527479,1,1,1,1,5,4.7130930237961215e-11,1.062436164830248e-11,475,100,5.168334288953684e-12,2.454958787253e-11
1910,0.0,1.0,CADC0872,5,100,21,1.2778189047619046e-05,4.670065313402656e-10,2.161033390163756e-05,-0.919250724725444,-0.4101995289257754,1,1,1,1,6,4.268950327468899e-11,5.663162029655956e-12,500,105,4.670065313402657e-12,2.2238406254298368e-11
1916,0.0,1.0,CADC0872,5,100,21,1.0243899523809524e-05,4.776446928036711e-10,2.185508391207115e-05,-1.3954485410420856,-0.2667908079754623,1,1,1,1,4,4.656314161304e-11,6.491852794130188e-12,500,105,4.776446928036712e-12,2.2744985371603396e-11
1919,0.0,1.0,CADC0872,5,90,19,3.6493026315789456e-06,4.3936099204262986e-10,2.096093967460977e-05,-1.491031032658101,0.0563169091098774,1,1,2,2,6,5.2549601481687644e-11,1.2928931550108651e-11,450,95,4.8817888004736656e-12,2.3124262739085785e-11
1924,0.0,1.0,CADC0872,5,85,18,-2.104187e-06,8.936024973070089e-11,9.45305504748073e-06,-1.3351325142085286,-0.1493872950447168,1,1,1,2,7,1.3683963374975544e-11,3.822718762998939e-12,425,90,1.0512970556553045e-12,4.964458318372272e-12
1927,0.0,1.0,CADC0872,5,95,20,1.3877605000000026e-07,1.7022034746645344e-10,1.3046852013664194e-05,-1.5321270887373009,0.1134657274057572,1,1,2,3,5,1.9667314591619164e-11,7.811295669332432e-12,475,100,1.7917931312258257e-12,8.511017373322672e-12
1928,0.0,1.0,CADC0872,5,90,19,-1.450146842105263e-06,1.1930001492599004e-10,1.0922454620001404e-05,-1.4238548915980114,-0.0803111413070615,1,1,2,2,5,1.61020516920321e-11,6.282862801570245e-12,450,95,1.3255557213998893e-12,6.278948153999476e-12
1930,0.0,1.0,CADC0872,5,95,20,-5.73913e-07,1.76221864449131e-10,1.3274858358910314e-05,-1.3682216776415947,0.1159170769606244,1,1,2,4,6,2.364292378312465e-11,1.3314442074988883e-11,475,100,1.854966994201379e-12,8.811093222456549e-12
1931,0.0,1.0,CADC0872,5,100,21,2.338985285714285e-06,2.6445914885015776e-10,1.6262200000312313e-05,-1.4031743646510488,0.1353215435878772,1,1,2,2,5,2.7199047106159093e-11,6.811187105467351e-12,500,105,2.6445914885015778e-12,1.2593292802388467e-11
1932,0.0,1.0,CADC0872,5,90,19,3.4800298421052635e-06,2.9653047027037834e-10,1.72200601122754e-05,-1.3947400535506664,-0.036241007365117,1,1,2,2,7,3.617440127686433e-11,9.378469136187676e-12,450,95,3.294783003004204e-12,1.5606866856335703e-11
1933,0.0,1.0,CADC0872,5,100,21,5.817436857142859e-06,3.6741362424075945e-10,1.9168036525444107e-05,-1.2792908096381477,-0.0625657253820489,1,1,2,2,8,3.60989082514676e-11,1.0066539536908988e-11,500,105,3.6741362424075945e-12,1.7495886868607593e-11
1936,0.0,1.0,CADC0872,5,470,95,-3.371988936842105e-06,4.754203014681177e-10,2.1804134962619307e-05,-1.461748355801599,-0.0622767407554387,1,1,1,18,32,2.406749694985601e-12,7.660461251282932e-13,2350,475,1.011532556315144e-12,5.004424225980186e-12
1937,0.0,1.0,CADC0872,5,660,133,-1.3066504887218046e-05,2.8590671448698563e-10,1.690877625634054e-05,-1.4884998485671477,-0.1236935252697928,1,1,1,35,43,9.273222119152857e-13,7.6280613158393e-13,3300,665,4.331919916469479e-13,2.1496745450149297e-12
1939,1.0,1.0,CADC0872,5,480,97,5.594184948453608e-06,2.714402116090003e-10,1.6475442683248312e-05,-1.3550270276375522,-0.0147327999157271,3,1,1,2,3,3.3615031170676955e-11,8.070916509977308e-11,2400,485,5.655004408520839e-13,2.798352697000003e-12
1941,0.0,1.0,CADC0872,5,435,88,5.721893681818181e-06,7.263857160327435e-10,2.6951543852490965e-05,-0.6689597049968219,-0.802144490843386,1,1,1,21,29,2.3676739819081084e-12,8.251158745518255e-13,2175,440,1.6698522207649278e-12,8.254383136735723e-12
1942,1.0,1.0,CADC0872,5,525,106,1.1027805310377358e-05,1.9878360408307623e-10,1.4099063943506187e-05,-1.1815836891205838,-0.0094600712060504,2,2,1,1,3,1.0458552265969379e-11,1.9796667552918124e-11,2625,530,3.786354363487167e-13,1.8753170196516626e-12
1944,0.0,1.0,CADC0872,5,490,99,2.8195648585858582e-06,4.4133583722624206e-10,2.100799460268024e-05,-1.4284441722586965,-0.0949742361887295,1,1,1,21,34,2.226390708168013e-12,1.0128287897997272e-12,2450,495,9.006853820943715e-13,4.457937749760021e-12
1946,1.0,1.0,CADC0872,5,423,61,3.2986824590163933e-06,3.5344536800389387e-10,1.8800142765518933e-05,-1.454176304818026,0.0787713475903819,2,1,1,6,7,2.3213769421795554e-11,5.301344409476887e-11,17617,305,8.355682458720897e-13,5.7941863607195716e-12
1947,1.0,1.0,CADC0872,5,346,70,-1.0565160971428572e-05,2.6745137779327707e-10,1.6353940742013132e-05,-1.000596273947046,-0.3254217182725709,3,1,1,3,3,4.191203493568416e-11,8.022784782124378e-11,1736,350,7.729808606742111e-13,3.820733968475387e-12
1948,1.0,1.0,CADC0872,5,705,134,-4.6737670373134325e-06,4.2527554610465536e-10,2.0622210019894945e-05,-0.9653486898338342,-0.4739561026632691,2,2,1,5,6,7.019435190200691e-11,2.0357665359354046e-10,5325,670,6.032277249711424e-13,3.1736981052586224e-12
1950,1.0,1.0,CADC0872,5,475,96,1.066272046875e-05,3.4216677649554376e-10,1.8497750579341907e-05,-0.2682115955795616,-0.7112639414741366,2,2,1,2,3,1.8004328840821903e-11,3.5166002799645895e-11,2375,480,7.203511084116712e-13,3.5642372551619146e-12
1951,1.0,1.0,CADC0872,5,824,142,3.5545548450704213e-06,4.681177823633438e-10,2.1636029727363198e-05,-0.9360550922389606,-0.6065381011369992,1,1,1,2,1,2.492768171223371e-12,4.805527831043453e-12,19176,710,5.681041048098832e-13,3.2966041011503084e-12
1952,1.0,1.0,CADC0872,5,465,80,7.5355451375e-06,5.721083777223377e-10,2.3918787128998364e-05,-0.7158860598449315,-0.5747516098498767,1,1,1,4,8,3.738736094511428e-12,2.9474576580496927e-12,7575,400,1.2303405972523394e-12,7.151354721529223e-12
1958,0.0,1.0,CADC0872,5,275,56,3.644168428571428e-06,3.700510847262458e-10,1.923671190006873e-05,-1.071708911206779,-0.328652036609431,1,1,1,9,17,4.720148424637236e-12,6.774390749491142e-13,1375,280,1.3456403080954396e-12,6.608055084397248e-12
1959,0.0,1.0,CADC0872,5,225,46,-6.101513195652173e-06,7.413076547419031e-11,8.609922501055995e-06,-1.5077952105771202,0.0224363451443686,1,1,1,7,15,1.6956805246364693e-12,6.78893437368492e-13,1125,230,3.2947006877417923e-13,1.6115383798737024e-12
1961,1.0,1.0,CADC0872,5,281,57,4.732425087719299e-07,2.762628523936228e-10,1.662115677062288e-05,-1.2987933921195367,-0.133055752253307,2,1,1,1,2,2.089740205691867e-11,5.4024114232563007e-11,1433,285,9.831418234648498e-13,4.846716708660049e-12
1963,1.0,1.0,CADC0872,5,301,61,3.65106231147541e-06,4.359278057642187e-10,2.0878884207835885e-05,-1.238481956695033,0.0031113877726803,2,1,1,1,2,3.621849509045718e-11,6.719709321399073e-11,1533,305,1.4482651354292982e-12,7.1463574715445685e-12
1965,0.0,1.0,CADC0872,5,206,42,-8.6837375e-06,8.319143179523985e-11,9.120933712906804e-06,-1.064682516427942,-0.3041362710061417,1,1,1,11,14,2.08100193844936e-12,8.844123915160506e-13,1040,210,4.038419019186402e-13,1.98074837607714e-12
1969,1.0,1.0,CADC0872,5,335,58,-1.061743655172414e-06,8.260075669951461e-10,2.8740347370815583e-05,-1.100029847021582,0.4747306260283037,2,1,1,2,4,1.5052434726494176e-10,3.6486890376640956e-10,4425,290,2.4656942298362574e-12,1.4241509775778384e-11
1970,0.0,1.0,CADC0872,5,220,45,3.7425108e-06,4.5445685368722787e-10,2.1317993659986577e-05,-1.475077703713269,-0.1285491445210413,1,1,1,3,16,9.570658742695324e-12,1.282681814837959e-12,1100,225,2.0657129713055814e-12,1.009904119304951e-11
1971,0.0,1.0,CADC0872,5,205,42,1.5397443357142858e-06,3.7993792928050684e-10,1.9491996544235967e-05,-1.49266275646847,-0.0189975306973115,1,1,1,3,14,9.216890176863288e-12,1.3940772170839109e-12,1025,210,1.8533557525878386e-12,9.046141173345404e-12
1972,1.0,1.0,CADC0872,5,201,32,4.21977765625e-06,1.7340883226624214e-10,1.3168478737737409e-05,-1.1294459147313782,-0.4197726761970249,1,1,1,1,3,1.328849011655312e-11,1.4878218612177883e-11,3261,160,8.627305087872744e-13,5.419026008320068e-12
1974,1.0,1.0,CADC0872,5,186,38,2.7345076315789492e-08,2.4455471666385825e-10,1.5638245319212073e-05,-1.0291234720236466,-0.2831646977121878,2,1,1,2,2,3.240600932085093e-11,5.588526460072602e-11,936,190,1.3148103046443993e-12,6.435650438522585e-12
1977,0.0,1.0,CADC0872,5,185,38,2.175378294736843e-06,3.811690765303344e-10,1.952355184207869e-05,-0.9660562919701512,-0.3501398198195072,1,1,1,4,12,1.0124947264305291e-11,1.340485342688729e-12,925,190,2.060373386650456e-12,1.0030765171850904e-11
1978,0.0,1.0,CADC0872,5,220,45,3.767907555555557e-07,9.192009306418162e-10,3.0318326646466094e-05,-1.4999831632168557,0.0247764470149141,1,1,1,4,17,1.8890408934568743e-11,2.209750707327963e-12,1100,225,4.1781860483718906e-12,2.042668734759592e-11
1979,0.0,1.0,CADC0872,5,230,47,1.6009652127659569e-06,1.0931816779358454e-09,3.306329804988979e-05,-1.4747806191763255,-0.0126670512920831,1,1,1,4,15,2.0369993184046438e-11,1.7619078364532896e-12,1150,235,4.752963817112372e-12,2.3259184636932884e-11
1981,0.0,1.0,CADC0872,5,220,45,3.8071681777777793e-06,9.405849618637922e-10,3.066895762597406e-05,-1.4757024217930357,-0.0326150930085105,1,1,1,6,14,1.9131949870328363e-11,2.0119191709044528e-12,1100,225,4.275386190289965e-12,2.090188804141761e-11
1983,0.0,1.0,CADC0872,5,222,45,-2.83096488888889e-07,1.9093176203334078e-10,1.3817805977554496e-05,-1.5245632533534954,0.0539887315197657,1,1,1,11,16,4.276053176331239e-12,1.3596801320055479e-12,1122,225,8.600529821321657e-13,4.24292804518535e-12
1985,0.0,1.0,CADC0872,5,245,50,-3.4800887999999995e-06,4.917487656760388e-10,2.2175409030636588e-05,-1.4644593095135132,-0.0411505985640509,1,1,1,5,16,8.2104632910236e-12,1.0118310131690545e-12,1225,250,2.0071378190858725e-12,9.834975313520775e-12
1987,0.0,1.0,CADC0872,5,360,73,-1.9752176493150684e-06,3.77511370504808e-10,1.9429651836942627e-05,-1.3750054941202192,-0.1771324089651458,1,1,1,19,27,3.3268436773241664e-12,1.3243763441711765e-12,1800,365,1.048642695846689e-12,5.171388637052165e-12
1989,0.0,1.0,CADC0872,5,250,51,4.5324282352941166e-07,4.736135697964946e-10,2.1762664584018537e-05,-0.7687576352787411,-0.5431003724970135,1,1,1,10,17,6.6892398824792e-12,1.446162971847181e-12,1250,255,1.894454279185979e-12,9.286540584244994e-12
1991,0.0,1.0,CADC0872,5,225,46,1.5333113260869568e-06,7.412577526836822e-10,2.7226049156711707e-05,-1.478526012201365,-0.0473901906656789,1,1,1,5,17,1.4628863981034215e-11,1.913699467714969e-12,1125,230,3.294478900816366e-12,1.6114298971384398e-11
1992,0.0,1.0,CADC0872,5,285,58,1.1333271034482765e-06,1.0371248502693901e-09,3.2204422837079226e-05,-1.4862782337845213,0.0636499500149535,1,1,1,2,16,1.3144658608775635e-11,1.196731853079178e-12,1447,290,3.639034562348736e-12,1.7881462935679135e-11
1993,0.0,1.0,CADC0872,5,240,49,1.0721045959183672e-06,3.2298069048631156e-10,1.7971663542541396e-05,-1.4349290376613355,-0.0502586374195326,1,1,1,5,14,5.667929237664903e-12,1.3491503229192536e-12,1214,245,1.3457528770262985e-12,6.591442662985951e-12
1994,0.0,1.0,CADC0872,5,235,48,6.82788125e-07,2.2549305764398207e-10,1.5016426260731348e-05,-1.471223362404603,-0.0249272299338144,1,1,1,8,15,4.234730670823354e-12,1.017149746276318e-12,1175,240,9.595449261446045e-13,4.697772034249626e-12
1995,0.0,1.0,CADC0872,5,195,40,6.926226825000002e-06,4.489386664377762e-10,2.1188172796109064e-05,-1.222798325420107,-0.3614530458577419,1,1,1,3,11,9.332028529602198e-12,7.633170057589816e-13,975,200,2.302249571475775e-12,1.1223466660944405e-11
1997,1.0,1.0,CADC0872,5,295,37,-3.710702432432433e-05,4.416109882994887e-11,6.645381767058148e-06,-1.2837920932162326,0.3522458095427211,1,1,0,2,2,6.504589866820991e-12,1.3006116853142864e-11,15275,185,1.496986401015216e-13,1.1935432116202397e-12
1998,0.0,1.0,CADC0872,5,400,81,-2.1314777160493823e-05,2.1305354472988947e-10,1.4596353816275127e-05,-1.3817867183891692,-0.1086869859754538,1,1,1,21,25,1.4426161160484378e-12,5.411675655389521e-13,2000,405,5.326338618247238e-13,2.630290675677648e-12
2000,1.0,1.0,CADC0872,5,305,62,2.7018313387096777e-06,3.503179669074109e-10,1.8716783027737724e-05,0.2751138813205216,0.3768986283623968,3,1,1,2,3,1.9377831669650744e-10,5.680516372283762e-10,1525,310,1.148583498057085e-12,5.650289788829208e-12
2002,0.0,1.0,CADC0872,5,325,66,2.217263072727273e-06,2.2933934068240543e-10,1.5143953931599418e-05,-1.4937155363258623,0.0692127223517155,1,1,1,15,24,2.372294702010875e-12,7.453228021299936e-13,1625,330,7.056595097920168e-13,3.4748384951879613e-12
2007,1.0,1.0,CADC0872,5,295,45,-1.078147862222222e-05,3.164439972399922e-10,1.7788872849059106e-05,-0.9404732282351668,-0.7609767107088559,1,0,0,2,9,3.563345971352221e-12,4.267483102240388e-12,7475,225,1.0726915160677701e-12,7.032088827555382e-12
2008,1.0,1.0,CADC0872,5,250,43,5.071793023255815e-06,4.3865254145216057e-10,2.094403355259346e-05,-1.3948281468525303,-0.3634894945104616,1,1,1,2,2,1.665746959804739e-11,1.1186018187480787e-11,3050,215,1.7546101658086425e-12,1.0201221894236291e-11
2009,0.0,1.0,CADC0872,5,275,56,1.2552323928571428e-06,4.207725369914128e-10,2.051274084542124e-05,-1.4668700504926957,-0.0529647648211193,1,1,1,11,18,5.833809604869144e-12,1.6983813199929988e-12,1375,280,1.5300819526960464e-12,7.513795303418085e-12
2010,0.0,1.0,CADC0872,5,250,51,-3.0286641960784315e-06,1.3446491040224963e-10,1.1595900586079964e-05,-1.0782339000663963,-0.2665642936639306,1,1,1,14,15,2.231981118256e-12,1.1434961430253059e-12,1250,255,5.378596416089986e-13,2.6365668706323456e-12
2012,0.0,1.0,CADC0872,5,315,64,4.941079546875e-06,4.348741945391201e-10,2.08536374414422e-05,-1.482589367485454,-0.0385579986640495,1,1,1,11,24,4.53517538628879e-12,8.456742782615441e-13,1575,320,1.3805529985368893e-12,6.794909289673752e-12
2015,0.0,1.0,CADC0872,5,240,49,-3.3475531632653068e-06,3.6427041194254355e-10,1.9085869431140507e-05,-1.500544362312287,0.0041571255349618,1,1,1,6,18,6.429755753525347e-12,1.2711571012221593e-12,1200,245,1.5177933830939317e-12,7.434090039643747e-12
2016,0.0,1.0,CADC0872,5,245,50,1.3686058400000003e-06,3.2143384377601915e-10,1.7928576178158128e-05,-1.421337383888455,-0.0759496627851173,1,1,1,11,20,5.469864454356731e-12,1.2513541143711585e-12,1225,250,1.3119748725551802e-12,6.428676875520383e-12
2019,0.0,1.0,CADC0872,5,215,44,-7.76722493181818e-06,2.060523855133377e-10,1.4354524914233062e-05,-1.4967065876745025,-0.0120813245858241,1,1,1,9,14,4.789885974199283e-12,1.4127169681598593e-12,1075,220,9.583831884341289e-13,4.683008761666766e-12
2020,0.0,1.0,CADC0872,5,260,53,-4.217315094339623e-07,7.436648674076768e-10,2.727021942353374e-05,-1.379160991290325,-0.0577511293246552,1,1,1,5,17,1.0782885125182543e-11,1.176464535564014e-12,1300,265,2.8602494900295266e-12,1.403141259259768e-11
2022,1.0,1.0,CADC0872,5,235,40,-2.0241685e-06,4.4293804398887774e-10,2.1046093318924485e-05,0.4396557477427865,0.8017510297206263,3,1,1,3,3,2.562069588280245e-10,8.61022126448005e-10,2975,200,1.884842740378204e-12,1.1073451099721948e-11
2024,0.0,1.0,CADC0872,5,235,48,-9.0702715e-07,1.5316122437890952e-10,1.2375832270150944e-05,-1.1484399384977733,-0.1836705560119746,1,1,1,10,16,2.915566376175387e-12,1.174115801698125e-12,1175,240,6.517498909740831e-13,3.1908588412272816e-12
