segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1776,1,1,CADC0894,1,356,357,0.1546062842577031,0.03288834655918486,0.181351444877577,-1.2093152568628651,0.6891624235406623,2,1,1,22,86,3.119086542059258e-05,1.7605906354007656e-05,356,357,9.238299595276645e-05,9.21242200537391e-05
1777,0,1,CADC0894,1,504,505,0.06093753471287129,0.008352625550844548,0.0913926996583674,0.06832747102797887,1.3100831721486468,1,1,1,47,91,8.069420307290418e-06,9.84643103458011e-06,504,505,1.6572669743739183e-05,1.6539852575929796e-05
1778,0,1,CADC0894,1,488,489,0.08534143834355828,0.017441484301779192,0.13206621180975545,-0.2569863926452651,1.1903254998520012,2,1,1,11,33,1.977779979740901e-05,1.7922004170262425e-05,488,489,3.574074652003933e-05,3.566765705885316e-05
1779,1,1,CADC0894,1,471,472,0.055446381038135595,0.008187916313714686,0.09048710578703845,-0.1325529870044373,1.2656108133992885,3,2,1,23,56,1.3252857618459447e-05,7.64705425436128e-06,471,472,1.7384111069457933e-05,1.7347280325666707e-05
1780,0,1,CADC0894,1,438,439,0.06589919006833712,0.00895975460271059,0.09465598027969807,-0.6476176213539806,1.0163103430125142,3,1,1,31,57,1.0132634788127401e-05,8.232411937131814e-06,438,439,2.045606073678217e-05,2.040946378749565e-05
1781,1,1,CADC0894,1,457,458,0.10624200294759825,0.019163061141887774,0.1384307088108985,-0.8963981234648655,0.865647938486684,2,1,1,19,45,1.4848986790241577e-05,1.4626195894651315e-05,457,458,4.193230009165815e-05,4.184074485128335e-05
1782,0,0,CADC0894,1,573,574,0.0978481568815331,0.02125215179282231,0.14578117777279176,-0.37585996104220243,1.1288897954756294,2,1,1,76,77,9.11753926972461e-06,9.82407639840596e-06,573,574,3.708927014454155e-05,3.702465469132807e-05
1783,0,1,CADC0894,1,452,453,0.14592270298013243,0.03269320725371834,0.1808126302383723,-1.0689472954389707,0.7718678524936796,1,1,1,24,87,1.9554508344628327e-05,1.3775108977801468e-05,452,453,7.233010454362465e-05,7.217043543867184e-05
1784,0,1,CADC0894,1,509,510,0.12786798315686276,0.022395386313766943,0.14965088143331112,-0.8925752122077646,0.8602233524893466,1,2,1,115,122,1.0463467040784259e-05,1.2399135616385117e-05,509,510,4.3998794329601065e-05,4.391252218385675e-05
1785,0,1,CADC0894,1,619,620,0.19312840412903226,0.065181508865305,0.25530669569226927,-0.9191629850526297,0.86943367176638,3,1,1,97,172,1.7877509729930233e-05,1.2950843748733704e-05,619,620,0.00010530130672908723,0.00010513146591178225
1786,0,1,CADC0894,1,615,616,0.18662696340909093,0.060611434265531866,0.24619389567073321,-0.9031690314463221,0.872781325289002,2,1,1,96,105,1.473784611581138e-05,9.671759535063581e-06,615,616,9.855517766753149e-05,9.839518549599329e-05
1787,0,1,CADC0894,1,736,737,0.11336649137042064,0.024541618228245476,0.15665764656806727,-0.6809965219583227,0.9857321188331712,5,1,1,112,114,6.51707321435217e-06,8.601531144472373e-06,736,737,3.334458998402918e-05,3.329934630698165e-05
1788,0,0,CADC0894,1,657,658,0.17201728410334347,0.04372808390491409,0.20911261058318337,-1.1706705617866981,0.7073004535804556,2,1,2,58,116,1.1130279066071236e-05,1.1415794358067385e-05,657,658,6.655720533472464e-05,6.645605456673874e-05
1789,0,1,CADC0894,1,826,827,0.21913261458282954,0.07320163419217164,0.2705580052265533,-1.1028682148223339,0.7479213703975356,5,2,1,139,144,1.009549233612494e-05,9.73514217339636e-06,826,827,8.86218331624354e-05,8.851467254192459e-05
1790,0,1,CADC0894,1,707,708,0.237624665240113,0.08941920025356757,0.2990304336577927,-1.053026429328979,0.7751822285621829,4,1,1,46,100,1.7737588622909478e-05,9.85440940208357e-06,707,708,0.00012647694519599375,0.00012629830544289206
1791,0,1,CADC0894,1,738,739,0.24958364795669827,0.08946896191305569,0.299113627093544,-1.271971333092437,0.644151017088956,3,1,1,60,146,2.306313426704308e-05,1.9854071697083275e-05,738,739,0.00012123165570874754,0.00012106760746015654
1792,0,1,CADC0894,1,810,811,0.3029258830579531,0.13744173763114684,0.37073135506879756,-1.0574396165972462,0.7488743619810497,1,1,1,36,113,2.5405973892003583e-05,1.880498861035828e-05,810,811,0.00016968115756931708,0.0001694719329607236
1793,1,0,CADC0894,1,629,630,0.21472628473015876,0.06094752785533464,0.24687553109884064,-1.3228339964852194,0.6025396940366631,5,1,1,39,92,1.915308884249297e-05,1.584993959665543e-05,629,630,9.68959107398007e-05,9.674210770688038e-05
1794,0,1,CADC0894,1,710,711,0.2371555612798875,0.08658308977834075,0.2942500463523171,-1.1471626269711277,0.7355793312690079,1,1,1,33,102,2.3695362151592104e-05,1.8111231866748335e-05,710,711,0.00012194801377231092,0.00012177649757853833
1795,0,0,CADC0894,1,740,741,0.23343433591093118,0.0913261390795794,0.3022021493629379,-0.9786933695990365,0.8256536378653349,2,1,1,32,99,1.899623814943541e-05,1.0478514495343177e-05,740,741,0.0001234137014588911,0.0001232471512544931
1796,0,1,CADC0872,5,520,105,-3.2459535885714285e-06,7.056315631693552e-11,8.400187873907077e-06,-1.4014856844403778,-0.0017150387634802184,1,1,1,29,35,4.961026775005839e-13,6.469953009414841e-13,2600,525,1.356983775325683e-13,6.720300601612907e-13
1797,0,1,CADC0872,5,605,122,5.084253254098361e-06,1.8233318867244998e-10,1.3503080710432342e-05,-1.4403343557446813,-0.1115450559444778,1,1,1,32,41,8.194200626720827e-13,1.0461123618778057e-12,3025,610,3.013771713594214e-13,1.4945343333807375e-12
1798,0,1,CADC0872,5,700,141,9.445327872340428e-07,1.91762008476406e-10,1.3847816018289888e-05,-1.3808427113760229,-0.18114620972528114,1,1,1,39,48,5.915052100527897e-13,7.072623538066726e-13,3500,705,2.7394572639486574e-13,1.3600142445135178e-12
1799,0,1,CADC0872,5,940,188,-5.370821982446809e-06,1.0116579540681689e-10,1.0058120868572662e-05,-0.9044532103121403,-0.4285123839946289,1,1,1,58,62,3.849842997765305e-13,7.907341081781658e-13,4792,940,1.076231866029967e-13,5.381159330149835e-13
1800,1,1,CADC0872,5,815,148,-8.375030533783784e-06,6.341295599080263e-10,2.5181929233242363e-05,-1.0635554134401008,0.15709503534328229,5,2,1,5,9,5.1147784565706985e-11,1.3438547390688565e-10,10891,740,7.780730796417501e-13,4.284659188567745e-12
1801,0,1,CADC0872,5,1335,268,-1.0750317313432835e-05,4.97317663075386e-10,2.230062023970154e-05,-1.4741160147327235,-0.12875243252508353,1,1,1,80,90,4.967066767680425e-13,6.223949999677747e-13,6675,1340,3.725225940639595e-13,1.855662921923082e-12
1802,0,1,CADC0872,5,890,179,-1.0367414569832401e-05,2.8549285713916477e-10,1.689653387944299e-05,-1.2821648276221789,-0.180238656091997,1,1,1,52,60,6.491689210560579e-13,7.139221643881289e-13,4450,895,3.2077849116760086e-13,1.5949321627886299e-12
1803,1,0,CADC0872,5,930,187,5.071832524064172e-06,5.082029692521433e-10,2.2543357541682724e-05,-1.460710042415064,-0.15786361440438587,3,1,1,2,4,1.3273278485571528e-11,3.046783662429221e-11,4650,935,5.464548056474659e-13,2.717662937177237e-12
1804,1,1,CADC0872,5,900,156,2.3139875663461538e-05,8.966620521035037e-10,2.994431585632745e-05,0.1449144505661888,-1.1793362184602392,2,1,1,2,3,3.143740975919186e-11,6.136023996396869e-11,20750,780,9.96291169003893e-13,5.747833667330151e-12
1805,1,0,CADC0872,5,616,124,-9.254690283629036e-06,2.4955272953619863e-10,1.5797238035055325e-05,-0.7300209167974696,-0.6970441152391552,2,2,1,1,1,4.4912141779856063e-11,1.351887124570742e-10,3086,620,4.051180674288939e-13,2.0125220123886985e-12
1806,0,1,CADC0872,5,560,113,1.1806977230088495e-05,3.4458290878568883e-10,1.8562944507423624e-05,-1.2455118631699373,-0.13114002003175826,1,1,1,31,43,1.6111347631728136e-12,1.153117390619114e-12,2800,565,6.153266228315872e-13,3.049406272439724e-12
1807,0,1,CADC0872,5,510,103,-1.7335889320388395e-07,2.7814856333025894e-10,1.6677786523704486e-05,-1.5021383508452502,-0.048840640570074076,1,1,1,26,34,1.349687062194093e-12,8.276034904977174e-13,2550,515,5.453893398632528e-13,2.7004714886432906e-12
1808,0,1,CADC0872,5,580,117,3.741888811965812e-06,4.222759406758205e-10,2.054935377757219e-05,-1.4018470241716396,-0.10443775439678284,1,1,1,26,39,1.6850315421829718e-12,8.876349870416091e-13,2900,585,7.280619666824491e-13,3.6091960741523117e-12
1809,0,1,CADC0872,5,535,108,-6.7203611851851845e-06,1.4988010902925591e-10,1.2242553207123745e-05,-0.5310923193760222,-0.6838269194845955,1,1,1,27,33,6.895272116590365e-13,7.2988326055576e-13,2675,540,2.8014973650328207e-13,1.3877787873079251e-12
1810,1,1,CADC0872,5,1115,224,1.5332640294642856e-05,3.1960478327479187e-10,1.787749376380235e-05,1.5847302560567176,0.6517728758988862,12,4,3,12,21,2.4745539533790426e-10,7.053767874245124e-10,5575,1120,2.866410612329972e-13,1.4268070681910351e-12
1811,1,1,CADC0872,5,695,140,3.1775917642857136e-06,4.840165732278672e-10,2.200037666104531e-05,0.1832392950011208,0.39325623027243245,6,2,1,7,10,1.4781280346737349e-10,4.048305678963018e-10,3475,700,6.964267240688736e-13,3.4572612373419084e-12
1812,1,0,CADC0872,5,680,137,-6.574501357664234e-06,4.659054632372504e-10,2.158484336837426e-05,3.49958047735426,1.4914924112849355,10,5,1,10,15,5.749235498848713e-10,1.7864335913782697e-09,3400,685,6.851550929959564e-13,3.4007698046514625e-12
1813,0,1,CADC0872,5,785,158,2.805441829113924e-06,6.344314077537253e-10,2.518792186254605e-05,-1.3453066103818874,-0.2583843496294722,1,1,1,38,56,1.5514252105638217e-12,9.533696721506425e-13,3925,790,8.081928761193953e-13,4.015388656669148e-12
1814,0,1,CADC0872,5,1030,207,-1.221384836231884e-05,3.349221214651256e-10,1.830087761461525e-05,-1.49033027883763,0.09325928315380227,1,1,1,57,64,6.206478756894795e-13,9.068351352939966e-13,5150,1035,3.2516710821856855e-13,1.617981263116549e-12
1815,1,1,CADC0872,5,985,198,-2.303626871717173e-06,3.8428430403974887e-10,1.9603170764948943e-05,1.7198640966306211,0.7937532076371356,6,3,1,6,8,1.411211142025681e-10,3.7332842670152686e-10,4925,990,3.9013634927893287e-13,1.94082981838257e-12
1816,0,0,CADC0872,5,680,137,-2.2314420437956207e-06,6.690327011058262e-10,2.586566645392742e-05,-1.3769525298981722,-0.06137545161625517,1,1,1,40,47,1.6899295553839265e-12,8.917754519911948e-13,3400,685,9.838716192732738e-13,4.883450373035228e-12
1817,1,1,CADC0872,5,525,106,-1.9524160754716984e-06,7.580032671895225e-10,2.753185913064213e-05,-1.2606820415412114,0.06326600981298616,3,1,1,3,12,5.0345882883986266e-11,7.743266987492675e-11,2625,530,1.443815747027662e-12,7.1509742187690805e-12
1818,0,1,CADC0872,5,80,17,1.1787463529411764e-05,3.68340131950317e-10,1.919218934750064e-05,-1.4662277995718058,0.03367183657673857,1,1,2,1,3,5.605312286321875e-11,1.3182441614355547e-11,400,85,4.604251649378963e-12,2.1667066585312763e-11
1819,0,1,CADC0872,5,95,20,2.0559446500000002e-05,5.215213285004628e-10,2.28368414738217e-05,-1.382135411430483,-0.2597744034745464,1,1,1,2,4,5.917392730686149e-11,1.0272535418544443e-11,475,100,5.4896981947417135e-12,2.607606642502314e-11
1820,0,0,CADC0872,5,75,16,1.1673439999999998e-05,5.222433377789625e-10,2.2852643999742403e-05,-1.5283387300750322,0.004720301349947836,1,1,2,1,4,8.801346935840002e-11,2.3717392219663272e-11,375,80,6.9632445037195e-12,3.2640208611185156e-11
1821,0,0,CADC0872,5,95,20,1.8566541500000003e-05,6.030049968922829e-10,2.4556160059998855e-05,-1.3653960005171109,-0.3112730038205596,1,1,1,1,6,6.599495925899335e-11,8.160022011380552e-12,475,100,6.347421019918767e-12,3.0150249844614144e-11
1822,0,0,CADC0872,5,75,16,1.0629096250000001e-05,6.33319533193461e-10,2.516584060176534e-05,-1.3976355577813675,-0.10095542375831182,1,1,2,1,3,9.971644803203555e-11,1.3990603764369382e-11,375,80,8.44426044257948e-12,3.958247082459131e-11
1823,0,1,CADC0872,5,95,20,1.4558575999999997e-05,6.399102579213739e-10,2.529644753560021e-05,-1.3928137700410066,-0.32033452348721264,1,1,2,1,3,7.021084271423546e-11,8.992438487888888e-12,475,100,6.7358974518039365e-12,3.19955128960687e-11
1824,0,1,CADC0872,5,75,16,9.284875000000001e-06,7.050580494178625e-10,2.6552929205981446e-05,-1.3767685601902833,-0.09815387848244041,1,1,2,2,2,1.1173259979019556e-10,2.3444049653281637e-11,375,80,9.400773992238166e-12,4.4066128088616405e-11
1825,0,1,CADC0872,5,95,20,1.0621027999999999e-05,5.90370031201346e-10,2.4297531380807928e-05,-1.1960223534020467,-0.483824391135453,1,1,2,3,4,6.679440461783048e-11,1.1300595867409878e-11,475,100,6.2144213810667996e-12,2.95185015600673e-11
1826,0,1,CADC0872,5,80,17,5.972781764705882e-06,7.406373039198615e-10,2.7214652375510174e-05,-1.4334758664784668,-0.006702552764872259,1,1,2,1,1,1.0650506586094844e-10,2.0372400047728883e-11,400,85,9.25796629899827e-12,4.356690023058009e-11
1827,0,1,CADC0872,5,100,21,3.0094304761904752e-06,5.227864879070998e-10,2.2864524659548462e-05,-1.385647021300561,-0.2911360409358955,1,1,2,3,5,5.683520118578499e-11,2.5759045632062052e-11,500,105,5.227864879070998e-12,2.4894594662242847e-11
1828,0,0,CADC0872,5,75,16,4.708849375e-06,6.137507696667684e-10,2.4773993817444302e-05,-1.405731639461674,-0.08773627682758502,1,1,2,1,4,9.614438658292888e-11,1.2346363631383676e-11,375,80,8.183343595556913e-12,3.8359423104173026e-11
1829,0,1,CADC0872,5,95,20,-3.565375000000005e-07,3.516982652328687e-10,1.875362005674821e-05,-1.3537965242009775,-0.3006599120394578,1,1,2,2,6,4.1379931766146266e-11,1.037891170801358e-11,475,100,3.70208700245125e-12,1.7584913261643436e-11
1830,0,0,CADC0872,5,65,14,5.0445685428571435e-06,3.862262479243225e-10,1.9652639718987436e-05,-1.4704931088164455,-0.09379197596937919,1,1,2,1,2,8.276408940396812e-11,1.1877033416346307e-11,325,70,5.9419422757588075e-12,2.7587589137451607e-11
1831,0,1,CADC0872,5,100,21,-4.8190409523809525e-06,2.679038155386753e-10,1.6367767579565495e-05,-1.3959447888550627,-0.08537659957204348,1,1,2,2,7,2.8364861894575005e-11,9.022227316719113e-12,500,105,2.679038155386753e-12,1.2757324549460728e-11
1832,0,1,CADC0872,5,75,16,-1.5877667375e-06,2.8401573230583515e-10,1.6852766310188814e-05,-1.5055028077330774,0.07759533728133572,1,1,2,1,3,4.6895620971387396e-11,7.85370240314028e-12,375,80,3.7868764307444685e-12,1.7750983269114697e-11
1833,0,0,CADC0872,5,95,20,-3.8527222e-06,1.9812687258959596e-10,1.4075754778682241e-05,-1.4083009911521442,0.029184278456226138,1,1,2,3,5,2.396121565467548e-11,7.881728468581131e-12,475,100,2.085546027258905e-12,9.906343629479798e-12
1834,0,1,CADC0872,5,75,16,-4.111335675e-06,2.4658215227735226e-10,1.5702934511655847e-05,-1.5141322850878658,0.07620044805463079,1,1,2,1,4,4.1841881978375795e-11,1.0231093385549647e-11,375,80,3.287762030364697e-12,1.5411384517334516e-11
1835,0,1,CADC0872,5,95,20,-2.6364468499999998e-06,2.5329608391250557e-10,1.5915278317155048e-05,-1.4406343658536795,0.13719583247966677,1,1,2,3,5,2.994884390066793e-11,9.09900747847659e-12,475,100,2.6662745675000587e-12,1.2664804195625278e-11
1836,0,1,CADC0872,5,75,16,-3.2497727500000003e-06,2.9322848073038847e-10,1.712391546143546e-05,-1.3423768873253783,0.056069458352814204,1,1,2,2,4,5.1996108153794134e-11,2.3796234421681553e-11,375,80,3.9097130764051796e-12,1.832678004564928e-11
1837,0,1,CADC0872,5,90,19,5.033332631578954e-07,3.670157709664733e-10,1.9157655675120412e-05,-1.4298944216016967,0.07147281307617254,1,1,2,3,5,4.5570722522538227e-11,9.249150112489645e-12,450,95,4.0779530107385925e-12,1.9316619524551226e-11
1838,0,1,CADC0872,5,85,18,-2.5810627777777775e-06,4.6483604912787556e-10,2.1560056797881482e-05,-1.3610667717451623,0.059700611123465176,1,1,2,1,5,6.14929757538699e-11,1.325774402204844e-11,425,90,5.4686594015044185e-12,2.5824224951548642e-11
1839,0,1,CADC0872,5,85,18,3.875377555555555e-06,4.74404588593555e-10,2.178083075994933e-05,-1.3747584967009603,0.041085191289991614,1,1,2,1,3,6.448606782365766e-11,1.0847651898051938e-11,425,90,5.581230454041823e-12,2.635581047741972e-11
1840,0,1,CADC0872,5,90,19,-1.944846e-06,5.740221861777112e-10,2.3958760113530732e-05,-1.300950961383643,0.09759840125975777,1,1,2,1,3,7.03649455389124e-11,1.2118481816991946e-11,450,95,6.378024290863457e-12,3.021169400935322e-11
1841,0,1,CADC0872,5,90,19,5.266696842105262e-06,5.387831868324321e-10,2.3211703660705995e-05,-1.1664914653093736,-0.0010668980575964846,1,1,2,2,3,7.050749958060988e-11,9.641678045811074e-12,450,95,5.98647985369369e-12,2.8357009833285902e-11
1842,0,0,CADC0872,5,80,17,5.777653529411764e-06,5.860531956907051e-10,2.4208535595750215e-05,-1.1169570447177928,-0.15389668141506113,1,1,2,1,3,8.457320876139374e-11,1.2188585134555568e-11,400,85,7.325664946133815e-12,3.447371739357089e-11
1843,0,1,CADC0872,5,95,20,5.6908273e-06,6.193378023501486e-10,2.4886498394714925e-05,-0.9768611369788323,-0.2118321534734465,1,1,2,2,4,6.775226320787171e-11,1.8691522356879232e-11,475,100,6.519345287896301e-12,3.096689011750743e-11
1844,0,1,CADC0872,5,80,17,9.852384705882352e-06,5.843438181354132e-10,2.417320454833023e-05,-1.0553617376161113,-0.20765699915340902,1,1,1,1,3,8.181109765941875e-11,1.4730301701943984e-11,400,85,7.304297726692665e-12,3.4373165772671366e-11
1845,0,1,CADC0872,5,95,20,7.639572299999999e-06,5.387766333635124e-10,2.321156249293684e-05,-0.811626578056055,-0.28963697275560074,1,1,1,2,5,5.795962052227714e-11,1.322276121021873e-11,475,100,5.671332982773815e-12,2.693883166817562e-11
1846,0,1,CADC0872,5,80,17,1.126429705882353e-05,5.736035691992796e-10,2.395002232147769e-05,-1.0037714659006343,-0.2921281750945944,1,1,1,1,3,7.754964976594648e-11,2.1237593976730666e-11,400,85,7.170044614990995e-12,3.3741386423487034e-11
1847,0,1,CADC0872,5,90,19,9.549170789473685e-06,4.786453063224138e-10,2.1877963943713178e-05,-0.8481542259599006,-0.38888636395710746,1,1,1,2,4,5.1992193719259094e-11,9.54292965798751e-12,450,95,5.3182811813601535e-12,2.5191858227495463e-11
1848,0,0,CADC0872,5,85,18,9.55005922222222e-06,5.046360647248237e-10,2.2464106141238374e-05,-0.9782997433853762,-0.27620797075738374,1,1,1,1,4,6.290639031982873e-11,1.5326485133330998e-11,425,90,5.936894879115573e-12,2.803533692915687e-11
1849,0,1,CADC0872,5,95,20,9.3147705e-06,4.353614019824647e-10,2.0865315765223028e-05,-0.8456062829225561,-0.240263013700924,1,1,1,3,5,5.0103726964350144e-11,1.650161715755555e-11,475,100,4.582751599815418e-12,2.1768070099123234e-11
1850,0,1,CADC0872,5,85,18,6.501197777777777e-06,5.861262958427395e-10,2.4210045349869537e-05,-1.1382893226309614,-0.28835902863751983,1,1,1,1,3,5.856440903752387e-11,9.032950550443749e-12,425,90,6.895603480502818e-12,3.2562571991263306e-11
1851,0,1,CADC0872,5,90,19,1.0965714736842107e-05,3.7190891908240385e-10,1.9284940214644273e-05,-1.1206948356628976,-0.13787278969112868,1,1,2,2,3,5.073961441818766e-11,1.3710940930112112e-11,450,95,4.1323213231378204e-12,1.9574153635915992e-11
1852,0,1,CADC0872,5,80,17,6.848825235294118e-06,5.590717727971809e-10,2.3644698619292675e-05,-1.0778637750728557,-0.2656563771583488,1,1,1,2,3,7.022378970490637e-11,1.8790032170835957e-11,400,85,6.988397159964761e-12,3.2886574870422405e-11
